"Year","Month","Days Since Sept 3rd 2000","#","Statium","Roof Type","Surface Type","Field Goals Made","Field Goals Missed","Temperture","Realtive Humitity","Wind Speed","Wind Chill"
2014,September,5131,3766,Sun Life Stadium,outdoors,grass,2,3,88,56,4,0
2014,September,5131,3767,CenturyLink Field,outdoors,fieldturf,3,4,70,67,7,0
2014,September,5131,3768,Bank of America Stadium,outdoors,grass,5,5,79,52,7,0
2014,September,5132,3769,MetLife Stadium,outdoors,fieldturf,6,6,60,47,10,0
2014,September,5135,3770,FedExField,outdoors,grass,1,1,64,88,4,0
2014,September,5138,3771,Soldier Field,outdoors,grass,2,3,70,67,3,0
2014,September,5138,3773,MetLife Stadium,outdoors,fieldturf,2,3,80,46,0,0
2014,September,5138,3774,M&T Bank Stadium,outdoors,sportturf,2,3,78,0,4,0
2014,September,5138,3777,Wembley Stadium,outdoors,grass,1,1,74,56,6,0
2014,September,5138,3778,Qualcomm Stadium,outdoors,grass,4,4,73,54,8,0
2014,September,5138,3779,TCF Bank Stadium,outdoors,fieldturf,4,5,82,0,0,0
2014,September,5138,3780,Levi's Stadium,outdoors,grass,4,4,72,51,4,0
2014,September,5139,3782,Arrowhead Stadium,outdoors,grass,2,2,82,42,3,0
2014,October,5143,3783,Lambeau Field,outdoors,grass,1,1,62,98,6,0
2014,October,5146,3784,EverBank Field,outdoors,grass,4,4,71,30,10,0
2014,October,5146,3787,Bank of America Stadium,outdoors,grass,2,3,60,36,7,0
2014,October,5146,3792,MetLife Stadium,outdoors,fieldturf,5,5,55,45,9,0
2014,October,5146,3793,Sports Authority Field at Mile High,outdoors,grass,4,5,71,20,10,0
2014,October,5146,3794,Qualcomm Stadium,outdoors,grass,1,1,91,11,8,0
2014,October,5146,3795,Levi's Stadium,outdoors,grass,6,6,85,28,1,0
2014,October,5146,3796,Gillette Stadium,outdoors,fieldturf,6,7,47,71,2,0
2014,October,5147,3797,FedExField,outdoors,grass,3,3,67,47,4,0
2014,October,5153,3799,Ralph Wilson Stadium,outdoors,a_turf,3,4,55,45,6,0
2014,October,5153,3801,Sun Life Stadium,outdoors,grass,3,3,86,63,13,0
2014,October,5153,3802,TCF Bank Stadium,outdoors,fieldturf,2,4,53,0,0,0
2014,October,5153,3803,MetLife Stadium,outdoors,fieldturf,2,2,61,37,5,0
2014,October,5153,3806,Paul Brown Stadium,outdoors,fieldturf,6,8,60,61,5,0
2014,October,5153,3807,O.co Coliseum,outdoors,grass,1,2,77,35,5,0
2014,October,5153,3810,CenturyLink Field,outdoors,fieldturf,6,6,60,81,6,0
2014,October,5153,3811,Lincoln Financial Field,outdoors,grass,2,2,57,47,5,0
2014,October,5157,3813,Gillette Stadium,outdoors,fieldturf,6,7,64,93,9,0
2014,October,5160,3820,EverBank Field,outdoors,grass,3,3,76,54,8,0
2014,October,5160,3821,M&T Bank Stadium,outdoors,sportturf,2,3,54,0,14,0
2014,October,5160,3823,Qualcomm Stadium,outdoors,grass,5,5,75,55,2,0
2014,October,5160,3825,O.co Coliseum,outdoors,grass,3,3,69,71,6,0
2014,October,5160,3826,Sports Authority Field at Mile High,outdoors,grass,1,2,67,25,4,0
2014,October,5164,3828,Sports Authority Field at Mile High,outdoors,grass,0,1,68,24,3,0
2014,October,5167,3829,Wembley Stadium,outdoors,fieldturf,3,3,59,0,13,0
2014,October,5167,3830,Paul Brown Stadium,outdoors,fieldturf,5,5,62,32,6,0
2014,October,5167,3831,EverBank Field,outdoors,grass,4,5,76,45,6,0
2014,October,5167,3832,Gillette Stadium,outdoors,fieldturf,3,3,54,53,14,0
2014,October,5167,3833,MetLife Stadium,outdoors,fieldturf,4,4,59,44,16,0
2014,October,5167,3834,LP Field,outdoors,grass,4,4,73,45,2,0
2014,October,5167,3836,Bank of America Stadium,outdoors,grass,5,5,77,38,9,0
2014,October,5167,3837,Arrowhead Stadium,outdoors,grass,2,3,70,73,8,0
2014,October,5171,3843,Bank of America Stadium,outdoors,grass,1,1,58,42,3,0
2014,November,5173,3846,Sun Life Stadium,outdoors,grass,3,4,70,29,16,0
2014,November,5173,3848,Arrowhead Stadium,outdoors,grass,2,2,57,30,20,0
2014,November,5173,3849,TCF Bank Stadium,outdoors,fieldturf,2,2,50,0,10,0
2014,November,5173,3851,Levi's Stadium,outdoors,grass,3,4,61,55,8,0
2014,November,5173,3852,Gillette Stadium,outdoors,fieldturf,3,4,35,63,19,0
2014,November,5173,3853,CenturyLink Field,outdoors,fieldturf,4,6,54,80,9,0
2014,November,5174,3855,MetLife Stadium,outdoors,fieldturf,5,5,55,26,6,0
2014,November,5180,3859,MetLife Stadium,outdoors,fieldturf,4,6,58,36,8,0
2014,November,5180,3861,M&T Bank Stadium,outdoors,sportturf,0,0,57,37,7,0
2014,November,5180,3864,O.co Coliseum,outdoors,grass,3,3,68,65,6,0
2014,November,5180,3866,CenturyLink Field,outdoors,fieldturf,2,2,50,88,0,0
2014,November,5180,3867,Lambeau Field,outdoors,grass,2,2,34,90,5,29
2014,November,5184,3869,Sun Life Stadium,outdoors,grass,5,6,74,76,4,0
2014,November,5187,3871,Soldier Field,outdoors,grass,2,4,31,76,12,22
2014,November,5187,3874,FirstEnergy Stadium,outdoors,grass,3,5,34,57,9,27
2014,November,5187,3877,Arrowhead Stadium,outdoors,grass,3,3,21,65,8,10
2014,November,5187,3878,Qualcomm Stadium,outdoors,grass,4,5,72,40,13,0
2014,November,5187,3880,Lambeau Field,outdoors,grass,4,5,28,72,13,17
2014,November,5188,3882,LP Field,outdoors,grass,3,3,25,64,9,16
2014,November,5191,3883,O.co Coliseum,outdoors,grass,3,3,57,88,6,0
2014,November,5194,3885,Soldier Field,outdoors,grass,2,3,54,75,12,0
2014,November,5194,3888,Gillette Stadium,outdoors,fieldturf,5,6,58,40,7,0
2014,November,5194,3889,Lincoln Financial Field,outdoors,grass,6,7,54,33,7,0
2014,November,5194,3890,TCF Bank Stadium,outdoors,fieldturf,3,3,49,0,0,0
2014,November,5194,3891,Qualcomm Stadium,outdoors,grass,3,4,72,40,5,0
2014,November,5194,3892,CenturyLink Field,outdoors,fieldturf,5,7,51,79,10,0
2014,November,5194,3894,Levi's Stadium,outdoors,grass,3,3,62,44,9,0
2014,November,5194,3895,MetLife Stadium,outdoors,fieldturf,1,1,51,58,2,0
2014,November,5198,3900,Levi's Stadium,outdoors,grass,5,5,68,45,0,0
2014,November,5201,3902,Ralph Wilson Stadium,outdoors,a_turf,5,7,57,61,17,0
2014,November,5201,3905,TCF Bank Stadium,outdoors,fieldturf,3,3,12,0,17,-7
2014,November,5201,3907,M&T Bank Stadium,outdoors,sportturf,6,6,54,0,8,0
2014,November,5201,3909,EverBank Field,outdoors,grass,3,4,71,0,5,0
2014,November,5201,3911,Lambeau Field,outdoors,grass,4,6,28,60,14,17
2014,November,5201,3912,Arrowhead Stadium,outdoors,grass,6,6,27,48,18,14
2014,December,5209,3917,Sun Life Stadium,outdoors,grass,2,2,76,68,10,0
2014,December,5209,3918,TCF Bank Stadium,outdoors,fieldturf,6,8,32,0,17,21
2014,December,5209,3919,FirstEnergy Stadium,outdoors,grass,3,4,37,61,10,30
2014,December,5209,3920,EverBank Field,outdoors,grass,4,4,61,60,15,0
2014,December,5209,3925,Sports Authority Field at Mile High,outdoors,grass,2,2,63,15,3,0
2014,December,5209,3927,O.co Coliseum,outdoors,grass,3,4,63,78,0,0
2014,December,5209,3928,Qualcomm Stadium,outdoors,grass,3,3,67,59,7,0
2014,December,5210,3929,Lambeau Field,outdoors,grass,4,5,33,96,0,0
2014,December,5216,3937,M&T Bank Stadium,outdoors,sportturf,6,9,47,64,3,0
2014,December,5216,3938,Bank of America Stadium,outdoors,grass,5,6,60,36,0,0
2014,December,5216,3939,Arrowhead Stadium,outdoors,grass,3,5,58,78,16,0
2014,December,5216,3941,Qualcomm Stadium,outdoors,grass,6,8,64,46,6,0
2014,December,5220,3946,EverBank Field,outdoors,grass,2,2,58,0,2,0
2014,December,5222,3947,FedExField,outdoors,grass,3,5,37,56,0,0
2014,December,5222,3948,Levi's Stadium,outdoors,grass,1,2,61,75,5,0
2014,December,5223,3950,MetLife Stadium,outdoors,fieldturf,4,5,34,75,9,27
2014,December,5223,3952,Soldier Field,outdoors,grass,2,3,36,74,13,27
2014,December,5223,3953,Sun Life Stadium,outdoors,grass,2,3,80,58,9,0
2014,December,5223,3958,O.co Coliseum,outdoors,grass,5,6,64,84,10,0
2014,December,5230,3962,Sun Life Stadium,outdoors,grass,4,6,80,68,12,0
2014,December,5230,3963,TCF Bank Stadium,outdoors,fieldturf,5,6,15,77,0,0
2014,December,5230,3967,M&T Bank Stadium,outdoors,sportturf,3,3,54,0,5,0
2014,December,5230,3969,Arrowhead Stadium,outdoors,grass,4,6,31,63,7,24
2014,December,5230,3971,FedExField,outdoors,grass,4,4,58,54,0,0
2014,December,5230,3974,Lambeau Field,outdoors,grass,0,1,27,69,5,21
2014,December,5230,3975,Levi's Stadium,outdoors,grass,3,3,51,60,3,0
2015,January,5236,3978,Bank of America Stadium,outdoors,grass,2,3,51,82,6,0
2015,January,5243,3982,Gillette Stadium,outdoors,fieldturf,1,1,20,30,12,8
2015,January,5243,3983,CenturyLink Field,outdoors,fieldturf,2,2,48,89,0,0
2015,January,5244,3984,Lambeau Field,outdoors,grass,2,3,24,62,0,0
2015,January,5251,3986,CenturyLink Field,outdoors,fieldturf,5,5,52,70,15,0
2015,January,5251,3987,Gillette Stadium,outdoors,fieldturf,1,2,51,71,15,0
2015,September,5485,3989,Gillette Stadium,outdoors,fieldturf,2,4,65,0,7,0
2015,September,5488,3990,Soldier Field,outdoors,grass,4,4,72,39,11,0
2015,September,5488,3993,FedExField,outdoors,grass,2,3,69,58,10,0
2015,September,5488,3994,Ralph Wilson Stadium,outdoors,a_turf,2,3,56,78,15,0
2015,September,5488,3995,EverBank Field,outdoors,grass,3,6,77,55,7,0
2015,September,5488,3996,MetLife Stadium,outdoors,fieldturf,2,2,77,49,8,0
2015,September,5488,3998,Qualcomm Stadium,outdoors,grass,2,2,84,47,10,0
2015,September,5488,3999,Sports Authority Field at Mile High,outdoors,grass,6,6,88,8,13,0
2015,September,5488,4000,O.co Coliseum,outdoors,grass,2,2,73,59,9,0
2015,September,5489,4004,Levi's Stadium,outdoors,grass,3,5,70,63,5,0
2015,September,5492,4005,Arrowhead Stadium,outdoors,grass,2,2,87,59,13,0
2015,September,5495,4006,Soldier Field,outdoors,grass,3,3,70,47,6,0
2015,September,5495,4007,Ralph Wilson Stadium,outdoors,a_turf,4,4,62,57,7,0
2015,September,5495,4008,Bank of America Stadium,outdoors,grass,2,3,88,43,6,0
2015,September,5495,4009,FirstEnergy Stadium,outdoors,grass,0,0,64,59,12,0
2015,September,5495,4011,MetLife Stadium,outdoors,fieldturf,3,3,73,47,9,0
2015,September,5495,4013,Paul Brown Stadium,outdoors,fieldturf,3,5,69,47,6,0
2015,September,5495,4014,TCF Bank Stadium,outdoors,fieldturf,3,3,67,0,0,0
2015,September,5495,4015,FedExField,outdoors,grass,2,2,72,56,9,0
2015,September,5495,4016,EverBank Field,outdoors,grass,5,6,87,55,5,0
2015,September,5495,4017,O.co Coliseum,outdoors,grass,7,7,80,32,8,0
2015,September,5495,4018,Lincoln Financial Field,outdoors,grass,3,3,77,37,15,0
2015,September,5495,4019,Lambeau Field,outdoors,grass,5,5,62,52,9,0
2015,September,5499,4021,MetLife Stadium,outdoors,fieldturf,5,5,71,60,4,0
2015,September,5502,4023,FirstEnergy Stadium,outdoors,grass,4,4,75,62,16,0
2015,September,5502,4024,TCF Bank Stadium,outdoors,fieldturf,1,1,75,0,12,0
2015,September,5502,4025,M&T Bank Stadium,outdoors,sportturf,1,2,70,20,12,0
2015,September,5502,4026,Bank of America Stadium,outdoors,grass,3,3,69,90,9,0
2015,September,5502,4029,MetLife Stadium,outdoors,fieldturf,2,2,66,52,7,0
2015,September,5502,4031,Gillette Stadium,outdoors,fieldturf,4,4,68,41,6,0
2015,September,5502,4033,Sun Life Stadium,outdoors,grass,2,3,87,65,6,0
2015,September,5502,4034,CenturyLink Field,outdoors,fieldturf,4,4,60,53,5,0
2015,September,5503,4036,Lambeau Field,outdoors,grass,1,1,67,93,5,0
2015,October,5510,4038,Wembley Stadium,outdoors,grass,2,3,59,63,5,0
2015,October,5510,4040,Ralph Wilson Stadium,outdoors,a_turf,2,3,60,66,8,0
2015,October,5510,4041,Soldier Field,outdoors,grass,5,5,55,83,12,0
2015,October,5510,4043,Paul Brown Stadium,outdoors,fieldturf,7,8,68,64,5,0
2015,October,5510,4045,FedExField,outdoors,grass,3,4,58,82,13,0
2015,October,5510,4046,Qualcomm Stadium,outdoors,grass,7,7,68,78,11,0
2015,October,5510,4048,Sports Authority Field at Mile High,outdoors,grass,5,6,61,57,9,0
2015,October,5510,4049,Levi's Stadium,outdoors,grass,2,3,74,36,5,0
2015,October,5511,4051,CenturyLink Field,outdoors,fieldturf,3,3,74,41,8,0
2015,October,5517,4054,Lambeau Field,outdoors,grass,2,5,67,61,14,0
2015,October,5517,4055,Arrowhead Stadium,outdoors,grass,3,5,72,51,10,0
2015,October,5517,4056,M&T Bank Stadium,outdoors,sportturf,5,6,65,48,2,0
2015,October,5517,4057,Raymond James Stadium,outdoors,grass,4,4,84,55,9,0
2015,October,5517,4058,Paul Brown Stadium,outdoors,fieldturf,3,3,66,59,3,0
2015,October,5517,4060,Lincoln Financial Field,outdoors,grass,5,5,67,54,6,0
2015,October,5517,4063,O.co Coliseum,outdoors,grass,4,6,72,59,10,0
2015,October,5517,4064,MetLife Stadium,outdoors,fieldturf,5,5,61,59,4,0
2015,October,5518,4065,Qualcomm Stadium,outdoors,grass,3,4,93,32,10,0
2015,October,5524,4070,EverBank Field,outdoors,grass,1,1,73,55,18,0
2015,October,5524,4071,TCF Bank Stadium,outdoors,fieldturf,4,4,54,0,10,0
2015,October,5524,4075,CenturyLink Field,outdoors,fieldturf,3,3,61,85,5,0
2015,October,5524,4076,Lambeau Field,outdoors,grass,4,4,54,35,12,0
2015,October,5524,4077,Levi's Stadium,outdoors,grass,6,7,69,60,7,0
2015,October,5528,4080,Levi's Stadium,outdoors,grass,3,3,75,40,8,0
2015,October,5531,4081,Wembley Stadium,outdoors,grass,3,3,48,74,2,0
2015,October,5531,4084,Sun Life Stadium,outdoors,grass,1,1,84,62,13,0
2015,October,5531,4085,Gillette Stadium,outdoors,fieldturf,6,6,58,80,9,0
2015,October,5531,4088,Arrowhead Stadium,outdoors,grass,5,6,58,57,7,0
2015,October,5531,4089,FedExField,outdoors,grass,4,4,64,87,5,0
2015,October,5531,4090,Qualcomm Stadium,outdoors,grass,5,5,77,48,4,0
2015,October,5531,4091,MetLife Stadium,outdoors,fieldturf,4,4,71,40,14,0
2015,October,5531,4092,Bank of America Stadium,outdoors,grass,5,6,71,80,0,0
2015,October,5535,4094,Gillette Stadium,outdoors,fieldturf,2,3,58,39,10,0
2015,November,5537,4095,Wembley Stadium,outdoors,grass,2,2,50,91,2,0
2015,November,5537,4096,Soldier Field,outdoors,grass,5,6,62,42,11,0
2015,November,5537,4099,FirstEnergy Stadium,outdoors,grass,2,2,58,58,21,0
2015,November,5537,4103,M&T Bank Stadium,outdoors,sportturf,7,7,63,72,10,0
2015,November,5537,4104,O.co Coliseum,outdoors,grass,4,5,68,70,8,0
2015,November,5537,4106,Sports Authority Field at Mile High,outdoors,grass,3,3,61,23,9,0
2015,November,5538,4107,Bank of America Stadium,outdoors,grass,7,7,60,100,7,0
2015,November,5541,4108,Paul Brown Stadium,outdoors,fieldturf,2,2,71,61,4,0
2015,November,5544,4110,TCF Bank Stadium,outdoors,fieldturf,6,7,51,0,14,0
2015,November,5544,4112,Gillette Stadium,outdoors,fieldturf,3,3,54,34,12,0
2015,November,5544,4113,MetLife Stadium,outdoors,fieldturf,3,3,56,36,10,0
2015,November,5544,4115,Bank of America Stadium,outdoors,grass,3,4,57,50,10,0
2015,November,5544,4116,Levi's Stadium,outdoors,grass,4,4,58,84,0,0
2015,November,5545,4120,Qualcomm Stadium,outdoors,grass,2,4,63,67,9,0
2015,November,5548,4121,MetLife Stadium,outdoors,fieldturf,4,4,60,75,16,0
2015,November,5551,4123,Nissan Stadium,outdoors,grass,3,3,57,24,2,0
2015,November,5551,4124,Lambeau Field,outdoors,grass,3,4,55,59,7,0
2015,November,5551,4126,Lincoln Financial Field,outdoors,grass,3,4,59,34,13,0
2015,November,5551,4127,M&T Bank Stadium,outdoors,sportturf,3,5,60,34,10,0
2015,November,5551,4129,FedExField,outdoors,grass,4,4,61,29,5,0
2015,November,5551,4130,O.co Coliseum,outdoors,grass,3,5,62,50,31,0
2015,November,5551,4131,Sports Authority Field at Mile High,outdoors,grass,5,6,64,10,5,0
2015,November,5551,4132,MetLife Stadium,outdoors,fieldturf,6,6,60,31,8,0
2015,November,5551,4133,CenturyLink Field,outdoors,fieldturf,5,5,49,63,0,0
2015,November,5552,4134,Paul Brown Stadium,outdoors,fieldturf,3,3,53,60,4,0
2015,November,5555,4135,EverBank Field,outdoors,grass,6,7,75,90,5,0
2015,November,5558,4138,Soldier Field,outdoors,grass,4,4,29,57,9,21
2015,November,5558,4143,Sun Life Stadium,outdoors,grass,1,1,74,90,10,0
2015,November,5558,4144,Qualcomm Stadium,outdoors,grass,3,3,87,12,4,0
2015,November,5558,4145,TCF Bank Stadium,outdoors,fieldturf,5,5,30,0,8,0
2015,November,5559,4148,Gillette Stadium,outdoors,fieldturf,4,6,29,40,8,21
2015,November,5562,4151,Lambeau Field,outdoors,grass,3,3,39,92,19,29
2015,November,5565,4156,MetLife Stadium,outdoors,fieldturf,1,1,45,44,5,0
2015,November,5565,4158,EverBank Field,outdoors,grass,5,5,75,60,8,0
2015,November,5565,4159,Arrowhead Stadium,outdoors,grass,4,5,35,99,7,30
2015,November,5565,4161,Levi's Stadium,outdoors,grass,4,4,54,40,4,0
2015,November,5565,4162,CenturyLink Field,outdoors,fieldturf,3,3,38,80,2,0
2015,November,5565,4163,Sports Authority Field at Mile High,outdoors,grass,2,3,23,75,3,19
2015,December,5573,4170,Nissan Stadium,outdoors,grass,0,0,56,50,1,0
2015,December,5573,4172,Sun Life Stadium,outdoors,grass,2,3,80,70,21,0
2015,December,5573,4175,O.co Coliseum,outdoors,grass,0,1,57,95,3,0
2015,December,5573,4176,Qualcomm Stadium,outdoors,grass,2,4,78,13,4,0
2015,December,5573,4178,Gillette Stadium,outdoors,fieldturf,0,0,52,49,5,0
2015,December,5574,4180,FedExField,outdoors,grass,7,8,41,75,0,0
2015,December,5580,4182,Lincoln Financial Field,outdoors,grass,5,5,66,68,3,0
2015,December,5580,4183,Soldier Field,outdoors,grass,1,2,62,80,12,0
2015,December,5580,4184,Paul Brown Stadium,outdoors,fieldturf,6,7,63,79,8,0
2015,December,5580,4185,FirstEnergy Stadium,outdoors,grass,2,3,63,75,11,0
2015,December,5580,4186,EverBank Field,outdoors,grass,4,4,79,66,5,0
2015,December,5580,4189,M&T Bank Stadium,outdoors,sportturf,2,2,65,70,2,0
2015,December,5580,4191,Bank of America Stadium,outdoors,grass,1,1,63,93,6,0
2015,December,5580,4193,Sports Authority Field at Mile High,outdoors,grass,4,6,45,33,2,0
2015,December,5580,4194,Lambeau Field,outdoors,grass,0,0,53,100,10,0
2015,December,5581,4196,Sun Life Stadium,outdoors,grass,2,3,77,78,6,0
2015,December,5587,4200,EverBank Field,outdoors,grass,4,4,65,60,8,0
2015,December,5587,4206,O.co Coliseum,outdoors,grass,5,6,54,70,18,0
2015,December,5587,4209,Qualcomm Stadium,outdoors,grass,1,2,61,49,11,0
2015,December,5587,4210,Levi's Stadium,outdoors,grass,1,2,52,63,14,0
2015,December,5594,4217,Sun Life Stadium,outdoors,grass,3,3,82,69,15,0
2015,December,5594,4218,MetLife Stadium,outdoors,fieldturf,4,4,57,83,11,0
2015,December,5594,4219,Nissan Stadium,outdoors,grass,2,2,73,75,15,0
2015,December,5594,4220,M&T Bank Stadium,outdoors,sportturf,3,3,64,87,9,0
2015,December,5594,4222,Arrowhead Stadium,outdoors,grass,3,4,36,91,16,26
2015,December,5594,4226,CenturyLink Field,outdoors,fieldturf,2,2,37,86,0,0
2015,December,5594,4227,TCF Bank Stadium,outdoors,fieldturf,6,6,13,0,8,2
2015,December,5595,4228,Sports Authority Field at Mile High,outdoors,grass,3,5,16,75,6,7
2016,January,5602,4230,Ralph Wilson Stadium,outdoors,a_turf,4,5,35,70,21,24
2016,January,5602,4231,Soldier Field,outdoors,grass,3,4,31,67,15,20
2016,January,5602,4232,Paul Brown Stadium,outdoors,fieldturf,4,4,35,67,7,29
2016,January,5602,4233,FirstEnergy Stadium,outdoors,grass,6,7,34,75,18,23
2016,January,5602,4236,Sun Life Stadium,outdoors,grass,3,5,80,65,7,0
2016,January,5602,4239,Bank of America Stadium,outdoors,grass,2,2,54,31,4,0
2016,January,5602,4242,Levi's Stadium,outdoors,grass,7,9,53,59,6,0
2016,January,5602,4243,Arrowhead Stadium,outdoors,grass,1,1,37,56,9,30
2016,January,5602,4244,Lambeau Field,outdoors,grass,4,4,24,70,11,13
2016,January,5608,4246,Paul Brown Stadium,outdoors,fieldturf,5,5,51,82,5,0
2016,January,5609,4247,TCF Bank Stadium,outdoors,fieldturf,4,5,-6,0,12,-25
2016,January,5609,4248,FedExField,outdoors,grass,3,3,61,47,14,0
2016,February,5634,4255,Levi's Stadium,outdoors,grass,4,5,76,23,16,0
2016,September,5849,4256,Sports Authority Field at Mile High,outdoors,grass,2,3,85,12,10,0
2016,September,5852,4257,EverBank Field,outdoors,grass,5,5,90,55,3,0
2016,September,5852,4258,M&T Bank Stadium,outdoors,grass,2,3,84,44,8,0
2016,September,5852,4261,Arrowhead Stadium,outdoors,grass,4,5,74,51,9,0
2016,September,5852,4263,MetLife Stadium,outdoors,fieldturf,6,8,79,40,17,0
2016,September,5852,4265,Lincoln Financial Field,outdoors,grass,3,4,85,42,14,0
2016,September,5852,4266,CenturyLink Field,outdoors,fieldturf,3,4,61,68,2,0
2016,September,5853,4270,FedExField,outdoors,grass,4,4,79,41,4,0
2016,September,5853,4271,Levi's Stadium,outdoors,grass,0,0,66,56,17,0
2016,September,5856,4272,New Era Field,outdoors,a_turf,4,4,60,65,11,0
2016,September,5859,4273,FirstEnergy Stadium,outdoors,grass,3,4,74,70,7,0
2016,September,5859,4276,Gillette Stadium,outdoors,fieldturf,2,3,79,66,10,0
2016,September,5859,4278,Bank of America Stadium,outdoors,grass,6,6,82,60,4,0
2016,September,5859,4279,MetLife Stadium,outdoors,fieldturf,5,7,80,74,5,0
2016,September,5859,4280,FedExField,outdoors,grass,5,5,81,65,6,0
2016,September,5859,4282,Los Angeles Memorial Coliseum,outdoors,grass,4,4,88,39,3,0
2016,September,5859,4283,Sports Authority Field at Mile High,outdoors,grass,6,7,85,15,4,0
2016,September,5859,4284,Oakland-Alameda County Coliseum,outdoors,grass,2,3,79,41,7,0
2016,September,5859,4285,Qualcomm Stadium,outdoors,grass,1,2,82,51,7,0
2016,September,5860,4287,Soldier Field,outdoors,grass,3,4,84,36,5,0
2016,September,5863,4288,Gillette Stadium,outdoors,fieldturf,2,2,68,60,4,0
2016,September,5866,4289,New Era Field,outdoors,a_turf,3,3,64,44,8,0
2016,September,5866,4290,Bank of America Stadium,outdoors,grass,3,4,80,63,0,0
2016,September,5866,4291,Paul Brown Stadium,outdoors,fieldturf,2,2,81,53,3,0
2016,September,5866,4292,Lambeau Field,outdoors,grass,4,5,72,84,17,0
2016,September,5866,4293,EverBank Field,outdoors,grass,5,6,88,0,8,0
2016,September,5866,4294,Hard Rock Stadium,outdoors,grass,4,7,86,65,16,0
2016,September,5866,4295,MetLife Stadium,outdoors,fieldturf,7,7,67,37,2,0
2016,September,5866,4297,CenturyLink Field,outdoors,fieldturf,4,5,66,63,6,0
2016,September,5866,4300,Lincoln Financial Field,outdoors,grass,3,4,73,39,7,0
2016,September,5866,4301,Arrowhead Stadium,outdoors,grass,2,2,65,63,9,0
2016,September,5870,4304,Paul Brown Stadium,outdoors,fieldturf,5,5,62,77,2,0
2016,October,5874,4305,Wembley Stadium,outdoors,grass,5,5,59,59,7,0
2016,October,5874,4306,Soldier Field,outdoors,grass,3,4,62,84,6,0
2016,October,5874,4308,Gillette Stadium,outdoors,fieldturf,3,5,56,91,7,0
2016,October,5874,4309,M&T Bank Stadium,outdoors,grass,2,2,65,84,2,0
2016,October,5874,4310,MetLife Stadium,outdoors,fieldturf,3,3,61,77,0,0
2016,October,5874,4312,FedExField,outdoors,grass,3,3,67,89,1,0
2016,October,5874,4315,Qualcomm Stadium,outdoors,grass,2,2,74,73,8,0
2016,October,5874,4316,Levi's Stadium,outdoors,grass,2,3,68,60,10,0
2016,October,5878,4319,Levi's Stadium,outdoors,grass,1,1,75,34,16,0
2016,October,5881,4320,FirstEnergy Stadium,outdoors,grass,1,2,58,58,13,0
2016,October,5881,4323,Hard Rock Stadium,outdoors,grass,2,2,88,53,15,0
2016,October,5881,4325,M&T Bank Stadium,outdoors,grass,2,3,62,53,16,0
2016,October,5881,4327,Sports Authority Field at Mile High,outdoors,grass,6,6,72,18,5,0
2016,October,5881,4329,Oakland-Alameda County Coliseum,outdoors,grass,5,6,75,39,7,0
2016,October,5881,4330,Los Angeles Memorial Coliseum,outdoors,grass,5,5,91,18,5,0
2016,October,5882,4332,Bank of America Stadium,outdoors,grass,3,6,66,35,7,0
2016,October,5885,4333,Qualcomm Stadium,outdoors,grass,6,7,70,63,9,0
2016,October,5888,4334,New Era Field,outdoors,a_turf,4,4,72,61,22,0
2016,October,5888,4335,Soldier Field,outdoors,grass,4,4,69,93,7,0
2016,October,5888,4337,Hard Rock Stadium,outdoors,grass,3,5,81,79,15,0
2016,October,5888,4338,Gillette Stadium,outdoors,fieldturf,3,3,66,54,14,0
2016,October,5888,4339,MetLife Stadium,outdoors,fieldturf,5,5,66,65,6,0
2016,October,5888,4340,Nissan Stadium,outdoors,grass,2,3,75,70,10,0
2016,October,5888,4342,FedExField,outdoors,grass,4,4,69,62,13,0
2016,October,5888,4343,Oakland-Alameda County Coliseum,outdoors,grass,3,5,61,100,6,0
2016,October,5888,4344,Lambeau Field,outdoors,grass,6,6,69,63,8,0
2016,October,5888,4345,CenturyLink Field,outdoors,fieldturf,3,4,54,83,10,0
2016,October,5895,4349,Twickenham Stadium,outdoors,grass,2,2,55,61,12,0
2016,October,5895,4350,Paul Brown Stadium,outdoors,fieldturf,2,4,65,50,5,0
2016,October,5895,4352,EverBank Field,outdoors,grass,7,7,70,47,6,0
2016,October,5895,4353,Hard Rock Stadium,outdoors,grass,3,3,81,48,11,0
2016,October,5895,4355,Lincoln Financial Field,outdoors,grass,3,3,62,46,20,0
2016,October,5895,4356,Arrowhead Stadium,outdoors,grass,2,2,68,47,9,0
2016,October,5895,4359,Levi's Stadium,outdoors,grass,3,4,68,49,5,0
2016,October,5896,4362,Sports Authority Field at Mile High,outdoors,grass,5,5,71,17,5,0
2016,October,5899,4363,Nissan Stadium,outdoors,grass,3,3,71,78,3,0
2016,October,5902,4364,Wembley Stadium,outdoors,grass,2,5,54,90,2,0
2016,October,5902,4365,Bank of America Stadium,outdoors,grass,3,3,85,53,5,0
2016,October,5902,4372,Sports Authority Field at Mile High,outdoors,grass,2,3,76,19,6,0
2016,October,5903,4375,Soldier Field,outdoors,grass,3,3,58,71,12,0
2016,November,5905,4376,Raymond James Stadium,outdoors,grass,3,3,76,2
2016,November,5908,4377,FirstEnergy Stadium,outdoors,grass,1,2,58,4
2016,November,5908,4378,Arrowhead Stadium,outdoors,grass,4,5,62,7
2016,November,5908,4379,Hard Rock Stadium,outdoors,grass,5,5,80,14
