Year,Month,Days Since Sept 3rd 2000,#,Statium,Roof Type,Surface Type,Field Goals Made,Field Goals Missed,Temperture,Realtive Humitity,Wind Speed,Wind Chill
2018,October,6609,4858,Ford Field,dome,fieldturf,2,7,N/A,N/A,N/A,N/A
2018,October,6609,4866,NRG Stadium,retractable roof (closed),astroturf,7,8,N/A,N/A,N/A,N/A
2018,October,6610,4867,Mercedes-Benz Superdome,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2018,October,6616,4869,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2018,October,6616,4872,NRG Stadium,retractable roof (closed),astroturf,4,4,N/A,N/A,N/A,N/A
2018,October,6616,4874,U.S. Bank Stadium,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2018,October,6616,4879,AT&T Stadium,retractable roof (closed),matrixturf,4,4,N/A,N/A,N/A,N/A
2018,October,6620,4883,State Farm Stadium,retractable roof (closed),grass,2,2,N/A,N/A,N/A,N/A
2018,October,6623,4886,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2018,October,6627,4897,NRG Stadium,retractable roof (closed),astroturf,3,3,N/A,N/A,N/A,N/A
2018,October,6630,4902,Ford Field,dome,fieldturf,0,0,N/A,N/A,N/A,N/A
2018,October,6630,4907,State Farm Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2018,October,6630,4909,U.S. Bank Stadium,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2018,November,6636,4916,U.S. Bank Stadium,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2018,November,6636,4921,Mercedes-Benz Superdome,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2018,November,6637,4923,AT&T Stadium,retractable roof (closed),matrixturf,0,2,N/A,N/A,N/A,N/A
2018,November,6643,4928,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,4,N/A,N/A,N/A,N/A
2018,November,6650,4940,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2018,November,6650,4941,Ford Field,dome,fieldturf,2,3,N/A,N/A,N/A,N/A
2018,November,6650,4946,State Farm Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2018,November,6650,4948,Mercedes-Benz Superdome,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2018,November,6654,4951,Ford Field,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2018,November,6654,4952,AT&T Stadium,retractable roof (closed),matrixturf,2,2,N/A,N/A,N/A,N/A
2018,November,6654,4953,Mercedes-Benz Superdome,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2018,November,6657,4962,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2018,November,6657,4964,U.S. Bank Stadium,dome,sportturf,2,4,N/A,N/A,N/A,N/A
2018,November,6658,4965,NRG Stadium,retractable roof (closed),astroturf,3,3,N/A,N/A,N/A,N/A
2018,November,6661,4966,AT&T Stadium,retractable roof (closed),matrixturf,3,3,N/A,N/A,N/A,N/A
2018,December,6665,4969,Ford Field,dome,fieldturf,6,6,N/A,N/A,N/A,N/A
2018,December,6665,4971,NRG Stadium,retractable roof (closed),astroturf,5,5,N/A,N/A,N/A,N/A
2018,December,6672,4986,NRG Stadium,retractable roof (closed),astroturf,1,1,N/A,N/A,N/A,N/A
2018,December,6672,4991,StubHub Center,outdoors,grass,7,7,N/A,N/A,N/A,N/A
2018,December,6672,4993,State Farm Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2018,December,6672,4994,AT&T Stadium,retractable roof (closed),matrixturf,4,5,N/A,N/A,N/A,N/A
2018,December,6679,5001,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2018,December,6679,5005,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2018,December,6679,5007,U.S. Bank Stadium,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2018,December,6686,5018,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2018,December,6686,5019,AT&T Stadium,retractable roof (closed),matrixturf,4,5,N/A,N/A,N/A,N/A
2018,December,6686,5020,Ford Field,dome,fieldturf,5,5,N/A,N/A,N/A,N/A
2018,December,6686,5025,State Farm Stadium,retractable roof (closed),grass,2,4,N/A,N/A,N/A,N/A
2018,December,6686,5027,Mercedes-Benz Superdome,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2018,December,6693,5032,NRG Stadium,retractable roof (closed),astroturf,3,3,N/A,N/A,N/A,N/A
2018,December,6693,5033,Mercedes-Benz Superdome,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2018,December,6693,5039,U.S. Bank Stadium,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2019,January,6699,5046,NRG Stadium,retractable roof (closed),astroturf,0,0,N/A,N/A,N/A,N/A
2019,January,6699,5047,AT&T Stadium,retractable roof (closed),matrixturf,3,5,N/A,N/A,N/A,N/A
2019,January,6707,5053,Mercedes-Benz Superdome,dome,sportturf,2,3,N/A,N/A,N/A,N/A
2019,January,6714,5054,Mercedes-Benz Superdome,dome,sportturf,7,7,N/A,N/A,N/A,N/A
2019,February,6725,5056,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,3,5,N/A,N/A,N/A,N/A
2019,September,6944,5062,U.S. Bank Stadium,dome,sportturf,0,0,N/A,N/A,N/A,N/A
2019,September,6944,5067,State Farm Stadium,retractable roof (closed),grass,6,6,N/A,N/A,N/A,N/A
2019,September,6944,5068,AT&T Stadium,retractable roof (closed),fieldturf,1,1,N/A,N/A,N/A,N/A
2019,September,6945,5071,Mercedes-Benz Superdome,dome,astroturf,3,4,N/A,N/A,N/A,N/A
2019,September,6951,5075,Ford Field,dome,fieldturf,1,4,N/A,N/A,N/A,N/A
2019,September,6951,5077,NRG Stadium,retractable roof (closed),grass,4,4,N/A,N/A,N/A,N/A
2019,September,6958,5091,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2019,September,6958,5092,AT&T Stadium,retractable roof (closed),fieldturf,3,5,N/A,N/A,N/A,N/A
2019,September,6958,5094,Arrowhead Stadium,outdoors,grass,3,3,N/A,N/A,N/A,N/A
2019,September,6958,5095,U.S. Bank Stadium,dome,sportturf,2,3,N/A,N/A,N/A,N/A
2019,September,6958,5098,State Farm Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2019,September,6965,5106,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,2,3,N/A,N/A,N/A,N/A
2019,September,6965,5108,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,3,N/A,N/A,N/A,N/A
2019,September,6965,5109,Ford Field,dome,fieldturf,5,6,N/A,N/A,N/A,N/A
2019,September,6965,5110,NRG Stadium,retractable roof (closed),grass,4,5,N/A,N/A,N/A,N/A
2019,September,6965,5114,State Farm Stadium,retractable roof (closed),grass,3,5,N/A,N/A,N/A,N/A
2019,September,6965,5118,Mercedes-Benz Superdome,dome,astroturf,5,5,N/A,N/A,N/A,N/A
2019,October,6973,5123,NRG Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2019,October,6973,5124,Mercedes-Benz Superdome,dome,astroturf,2,2,N/A,N/A,N/A,N/A
2019,October,6973,5132,AT&T Stadium,retractable roof (closed),fieldturf,3,5,N/A,N/A,N/A,N/A
2019,October,6980,5141,U.S. Bank Stadium,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2019,October,6980,5143,State Farm Stadium,retractable roof (closed),grass,4,4,N/A,N/A,N/A,N/A
2019,October,6987,5154,Ford Field,dome,fieldturf,1,2,N/A,N/A,N/A,N/A
2019,October,6987,5161,AT&T Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2019,October,6991,5163,U.S. Bank Stadium,dome,sportturf,7,7,N/A,N/A,N/A,N/A
2019,October,6994,5168,Ford Field,dome,fieldturf,1,2,N/A,N/A,N/A,N/A
2019,October,6994,5169,TIAA Bank Stadium,outdoors,grass,3,3,N/A,N/A,N/A,N/A
2019,October,6994,5170,Mercedes-Benz Superdome,dome,astroturf,4,5,N/A,N/A,N/A,N/A
2019,October,6994,5174,NRG Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2019,October,6998,5178,State Farm Stadium,retractable roof (closed),grass,1,1,N/A,N/A,N/A,N/A
2019,November,7000,5189,StubHub Center,outdoors,grass,5,6,N/A,N/A,N/A,N/A
2019,November,7007,5195,FirstEnergy Stadium,outdoors,grass,2,4,N/A,N/A,N/A,N/A
2019,November,7007,5196,Mercedes-Benz Superdome,dome,astroturf,7,7,N/A,N/A,N/A,N/A
2019,November,7007,5200,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,5,N/A,N/A,N/A,N/A
2019,November,7007,5201,Lambeau Field,outdoors,grass,2,2,N/A,N/A,N/A,N/A
2019,November,7007,5203,AT&T Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2019,November,7014,5207,Lucas Oil Stadium,retractable roof (closed),fieldturf,1,2,N/A,N/A,N/A,N/A
2019,November,7014,5208,Ford Field,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2019,November,7014,5210,U.S. Bank Stadium,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2019,November,7018,5219,NRG Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2019,November,7021,5220,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2019,November,7021,5225,Mercedes-Benz Superdome,dome,astroturf,4,5,N/A,N/A,N/A,N/A
2019,November,7025,5233,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2019,November,7025,5234,AT&T Stadium,retractable roof (closed),fieldturf,2,5,N/A,N/A,N/A,N/A
2019,November,7025,5235,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,6,7,N/A,N/A,N/A,N/A
2019,December,7029,5238,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,5,N/A,N/A,N/A,N/A
2019,December,7029,5239,TIAA Bank Stadium,outdoors,grass,3,3,N/A,N/A,N/A,N/A
2019,December,7029,5240,Hard Rock Stadium,outdoors,grass,4,5,N/A,N/A,N/A,N/A
2019,December,7029,5244,State Farm Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2019,December,7029,5247,NRG Stadium,retractable roof (closed),grass,1,1,N/A,N/A,N/A,N/A
2019,December,7036,5250,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,6,6,N/A,N/A,N/A,N/A
2019,December,7036,5254,NRG Stadium,retractable roof (closed),grass,2,2,N/A,N/A,N/A,N/A
2019,December,7036,5255,U.S. Bank Stadium,dome,sportturf,2,3,N/A,N/A,N/A,N/A
2019,December,7036,5256,Mercedes-Benz Superdome,dome,astroturf,4,4,N/A,N/A,N/A,N/A
2019,December,7036,5259,TIAA Bank Stadium,outdoors,grass,2,2,N/A,N/A,N/A,N/A
2019,December,7036,5260,State Farm Stadium,retractable roof (closed),grass,4,4,N/A,N/A,N/A,N/A
2019,December,7043,5268,Ford Field,dome,fieldturf,2,3,N/A,N/A,N/A,N/A
2019,December,7043,5274,State Farm Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2019,December,7043,5277,AT&T Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2019,December,7044,5280,Mercedes-Benz Superdome,dome,astroturf,2,2,N/A,N/A,N/A,N/A
2019,December,7050,5284,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2019,December,7050,5286,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2019,December,7051,5296,U.S. Bank Stadium,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2019,December,7057,5300,Ford Field,dome,fieldturf,5,6,N/A,N/A,N/A,N/A
2019,December,7057,5302,U.S. Bank Stadium,dome,sportturf,8,8,N/A,N/A,N/A,N/A
2019,December,7057,5305,AT&T Stadium,retractable roof (closed),fieldturf,7,7,N/A,N/A,N/A,N/A
2019,December,7057,5307,NRG Stadium,retractable roof (closed),grass,0,0,N/A,N/A,N/A,N/A
2019,December,7057,5308,TIAA Bank Stadium,outdoors,grass,5,5,N/A,N/A,N/A,N/A
2020,January,7064,5313,NRG Stadium,retractable roof (closed),grass,6,6,N/A,N/A,N/A,N/A
2020,January,7065,5315,Mercedes-Benz Superdome,dome,astroturf,4,5,N/A,N/A,N/A,N/A
2020,January,7072,5319,Arrowhead Stadium,outdoors,grass,2,3,N/A,N/A,N/A,N/A
2020,January,7079,5321,Arrowhead Stadium,outdoors,grass,1,1,N/A,N/A,N/A,N/A
2020,February,7090,5323,Hard Rock Stadium,outdoors,grass,3,3,N/A,N/A,N/A,N/A
2020,September,7315,5325,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2020,September,7315,5328,Ford Field,dome,fieldturf,5,6,N/A,N/A,N/A,N/A
2020,September,7315,5330,U.S. Bank Stadium,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2020,September,7315,5335,Mercedes-Benz Superdome,dome,astroturf,3,4,N/A,N/A,N/A,N/A
2020,September,7315,5337,SoFi Stadium,dome,matrixturf,3,5,N/A,N/A,N/A,N/A
2020,September,7322,5342,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,5,N/A,N/A,N/A,N/A
2020,September,7322,5343,AT&T Stadium,retractable roof (closed),fieldturf,6,6,N/A,N/A,N/A,N/A
2020,September,7322,5351,State Farm Stadium,retractable roof (closed),grass,4,4,N/A,N/A,N/A,N/A
2020,September,7322,5352,NRG Stadium,retractable roof (closed),grass,7,7,N/A,N/A,N/A,N/A
2020,September,7322,5353,SoFi Stadium,dome,matrixturf,5,5,N/A,N/A,N/A,N/A
2020,September,7323,5355,Allegiant Stadium,dome,grass,3,3,N/A,N/A,N/A,N/A
2020,September,7329,5360,U.S. Bank Stadium,dome,sportturf,7,8,N/A,N/A,N/A,N/A
2020,September,7329,5365,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,3,N/A,N/A,N/A,N/A
2020,September,7329,5366,SoFi Stadium,dome,matrixturf,6,6,N/A,N/A,N/A,N/A
2020,September,7329,5367,State Farm Stadium,retractable roof (closed),grass,5,5,N/A,N/A,N/A,N/A
2020,September,7329,5370,Mercedes-Benz Superdome,dome,astroturf,6,6,N/A,N/A,N/A,N/A
2020,October,7337,5376,AT&T Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2020,October,7337,5377,Ford Field,dome,fieldturf,0,0,N/A,N/A,N/A,N/A
2020,October,7337,5378,NRG Stadium,retractable roof (closed),grass,4,5,N/A,N/A,N/A,N/A
2020,October,7337,5382,SoFi Stadium,dome,matrixturf,4,4,N/A,N/A,N/A,N/A
2020,October,7337,5383,Allegiant Stadium,dome,grass,4,4,N/A,N/A,N/A,N/A
2020,October,7344,5388,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,6,6,N/A,N/A,N/A,N/A
2020,October,7344,5389,NRG Stadium,retractable roof (closed),grass,3,5,N/A,N/A,N/A,N/A
2020,October,7344,5397,AT&T Stadium,retractable roof (closed),fieldturf,7,7,N/A,N/A,N/A,N/A
2020,October,7345,5399,Mercedes-Benz Superdome,dome,astroturf,3,4,N/A,N/A,N/A,N/A
2020,October,7351,5402,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2020,October,7351,5404,U.S. Bank Stadium,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2020,October,7352,5414,AT&T Stadium,retractable roof (closed),fieldturf,2,3,N/A,N/A,N/A,N/A
2020,October,7358,5416,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2020,October,7358,5418,NRG Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2020,October,7358,5419,Mercedes-Benz Superdome,dome,astroturf,3,4,N/A,N/A,N/A,N/A
2020,October,7358,5423,Allegiant Stadium,dome,grass,3,3,N/A,N/A,N/A,N/A
2020,October,7358,5426,SoFi Stadium,dome,matrixturf,2,3,N/A,N/A,N/A,N/A
2020,October,7358,5427,State Farm Stadium,retractable roof (closed),grass,5,6,N/A,N/A,N/A,N/A
2020,October,7359,5428,SoFi Stadium,dome,matrixturf,2,3,N/A,N/A,N/A,N/A
2020,November,7364,5433,Ford Field,dome,fieldturf,0,1,N/A,N/A,N/A,N/A
2020,November,7371,5444,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2020,November,7371,5446,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2020,November,7371,5449,U.S. Bank Stadium,dome,sportturf,2,3,N/A,N/A,N/A,N/A
2020,November,7371,5452,SoFi Stadium,dome,matrixturf,3,4,N/A,N/A,N/A,N/A
2020,November,7371,5453,State Farm Stadium,retractable roof (closed),grass,3,4,N/A,N/A,N/A,N/A
2020,November,7371,5454,AT&T Stadium,retractable roof (closed),fieldturf,6,6,N/A,N/A,N/A,N/A
2020,November,7378,5460,Ford Field,dome,fieldturf,5,6,N/A,N/A,N/A,N/A
2020,November,7378,5463,State Farm Stadium,retractable roof (closed),grass,7,7,N/A,N/A,N/A,N/A
2020,November,7378,5465,Allegiant Stadium,dome,grass,5,5,N/A,N/A,N/A,N/A
2020,November,7378,5466,Mercedes-Benz Superdome,dome,astroturf,4,4,N/A,N/A,N/A,N/A
2020,November,7378,5468,SoFi Stadium,dome,matrixturf,4,4,N/A,N/A,N/A,N/A
2020,November,7385,5474,NRG Stadium,retractable roof (closed),grass,4,4,N/A,N/A,N/A,N/A
2020,November,7385,5476,Mercedes-Benz Superdome,dome,astroturf,4,5,N/A,N/A,N/A,N/A
2020,November,7385,5480,SoFi Stadium,dome,matrixturf,2,2,N/A,N/A,N/A,N/A
2020,November,7385,5481,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,6,N/A,N/A,N/A,N/A
2020,November,7385,5482,U.S. Bank Stadium,dome,sportturf,1,1,N/A,N/A,N/A,N/A
2020,November,7385,5483,Allegiant Stadium,dome,grass,1,1,N/A,N/A,N/A,N/A
2020,November,7389,5485,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2020,November,7389,5486,AT&T Stadium,retractable roof (closed),fieldturf,5,5,N/A,N/A,N/A,N/A
2020,November,7392,5487,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,7,7,N/A,N/A,N/A,N/A
2020,November,7392,5490,Lucas Oil Stadium,retractable roof (closed),fieldturf,1,1,N/A,N/A,N/A,N/A
2020,November,7392,5492,U.S. Bank Stadium,dome,sportturf,4,6,N/A,N/A,N/A,N/A
2020,November,7392,5496,SoFi Stadium,dome,matrixturf,5,6,N/A,N/A,N/A,N/A
2020,December,7400,5501,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2020,December,7400,5503,NRG Stadium,retractable roof (closed),grass,3,4,N/A,N/A,N/A,N/A
2020,December,7400,5505,U.S. Bank Stadium,dome,sportturf,3,5,N/A,N/A,N/A,N/A
2020,December,7400,5508,State Farm Stadium,retractable roof (closed),grass,1,3,N/A,N/A,N/A,N/A
2020,December,7400,5511,SoFi Stadium,dome,matrixturf,1,3,N/A,N/A,N/A,N/A
2020,December,7401,5514,State Farm Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2020,December,7404,5516,SoFi Stadium,dome,matrixturf,2,2,N/A,N/A,N/A,N/A
2020,December,7407,5524,Allegiant Stadium,dome,grass,5,5,N/A,N/A,N/A,N/A
2020,December,7407,5526,Ford Field,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2020,December,7407,5528,SoFi Stadium,dome,matrixturf,3,3,N/A,N/A,N/A,N/A
2020,December,7407,5529,State Farm Stadium,retractable roof (closed),grass,3,4,N/A,N/A,N/A,N/A
2020,December,7411,5532,Allegiant Stadium,dome,grass,3,5,N/A,N/A,N/A,N/A
2020,December,7414,5535,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2020,December,7414,5536,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2020,December,7414,5537,AT&T Stadium,retractable roof (closed),fieldturf,4,5,N/A,N/A,N/A,N/A
2020,December,7414,5539,U.S. Bank Stadium,dome,sportturf,6,6,N/A,N/A,N/A,N/A
2020,December,7414,5543,State Farm Stadium,retractable roof (closed),grass,1,1,N/A,N/A,N/A,N/A
2020,December,7414,5544,SoFi Stadium,dome,matrixturf,5,5,N/A,N/A,N/A,N/A
2020,December,7414,5545,Mercedes-Benz Superdome,dome,astroturf,1,1,N/A,N/A,N/A,N/A
2020,December,7419,5548,Mercedes-Benz Superdome,dome,astroturf,1,1,N/A,N/A,N/A,N/A
2020,December,7420,5549,Ford Field,dome,fieldturf,0,1,N/A,N/A,N/A,N/A
2020,December,7420,5550,State Farm Stadium,retractable roof (closed),grass,2,4,N/A,N/A,N/A,N/A
2020,December,7420,5551,Allegiant Stadium,dome,grass,8,8,N/A,N/A,N/A,N/A
2020,December,7421,5552,NRG Stadium,retractable roof (closed),grass,4,5,N/A,N/A,N/A,N/A
2020,December,7421,5558,SoFi Stadium,dome,matrixturf,7,8,N/A,N/A,N/A,N/A
2020,December,7421,5560,AT&T Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2021,January,7428,5567,Ford Field,dome,fieldturf,2,3,N/A,N/A,N/A,N/A
2021,January,7428,5573,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,4,N/A,N/A,N/A,N/A
2021,January,7428,5575,NRG Stadium,retractable roof (closed),grass,6,6,N/A,N/A,N/A,N/A
2021,January,7428,5577,SoFi Stadium,dome,matrixturf,3,4,N/A,N/A,N/A,N/A
2021,January,7428,5578,State Farm Stadium,retractable roof (closed),grass,5,5,N/A,N/A,N/A,N/A
2021,January,7435,5584,Mercedes-Benz Superdome,dome,astroturf,1,2,N/A,N/A,N/A,N/A
2021,January,7442,5589,Mercedes-Benz Superdome,dome,astroturf,5,5,N/A,N/A,N/A,N/A
2021,September,7679,5598,Lucas Oil Stadium,retractable roof (closed),fieldturf,1,1,N/A,N/A,N/A,N/A
2021,September,7679,5599,Ford Field,dome,fieldturf,3,5,N/A,N/A,N/A,N/A
2021,September,7679,5600,NRG Stadium,retractable roof (closed),astroturf,3,4,N/A,N/A,N/A,N/A
2021,September,7679,5607,SoFi Stadium,dome,matrixturf,2,2,N/A,N/A,N/A,N/A
2021,September,7680,5608,Allegiant Stadium,dome,grass,4,4,N/A,N/A,N/A,N/A
2021,September,7686,5613,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,5,N/A,N/A,N/A,N/A
2021,September,7686,5619,State Farm Stadium,retractable roof (closed),grass,4,5,N/A,N/A,N/A,N/A
2021,September,7686,5621,SoFi Stadium,dome,matrixturf,5,6,N/A,N/A,N/A,N/A
2021,September,7690,5625,NRG Stadium,retractable roof (closed),astroturf,2,2,N/A,N/A,N/A,N/A
2021,September,7693,5628,Ford Field,dome,fieldturf,5,6,N/A,N/A,N/A,N/A
2021,September,7693,5636,Allegiant Stadium,dome,grass,5,6,N/A,N/A,N/A,N/A
2021,September,7693,5637,U.S. Bank Stadium,dome,sportturf,4,5,N/A,N/A,N/A,N/A
2021,September,7693,5638,SoFi Stadium,dome,matrixturf,3,4,N/A,N/A,N/A,N/A
2021,October,7701,5645,AT&T Stadium,retractable roof (closed),matrixturf,1,2,N/A,N/A,N/A,N/A
2021,October,7701,5647,U.S. Bank Stadium,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2021,October,7701,5648,Caesars Superdome,dome,sportturf,2,4,N/A,N/A,N/A,N/A
2021,October,7701,5651,SoFi Stadium,dome,matrixturf,5,6,N/A,N/A,N/A,N/A
2021,October,7702,5656,SoFi Stadium,dome,matrixturf,0,1,N/A,N/A,N/A,N/A
2021,October,7708,5661,NRG Stadium,retractable roof (closed),astroturf,5,6,N/A,N/A,N/A,N/A
2021,October,7708,5663,U.S. Bank Stadium,dome,sportturf,7,8,N/A,N/A,N/A,N/A
2021,October,7708,5667,Allegiant Stadium,dome,grass,3,3,N/A,N/A,N/A,N/A
2021,October,7708,5668,SoFi Stadium,dome,matrixturf,2,2,N/A,N/A,N/A,N/A
2021,October,7708,5669,State Farm Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2021,October,7708,5670,AT&T Stadium,retractable roof (closed),matrixturf,5,6,N/A,N/A,N/A,N/A
2021,October,7715,5678,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2021,October,7722,5694,Allegiant Stadium,dome,grass,2,2,N/A,N/A,N/A,N/A
2021,October,7722,5695,SoFi Stadium,dome,matrixturf,6,6,N/A,N/A,N/A,N/A
2021,October,7722,5696,State Farm Stadium,retractable roof (closed),grass,2,2,N/A,N/A,N/A,N/A
2021,October,7729,5706,Ford Field,dome,fieldturf,3,4,N/A,N/A,N/A,N/A
2021,October,7729,5707,NRG Stadium,retractable roof (closed),astroturf,1,2,N/A,N/A,N/A,N/A
2021,October,7729,5709,SoFi Stadium,dome,matrixturf,5,5,N/A,N/A,N/A,N/A
2021,October,7729,5712,Caesars Superdome,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2021,October,7729,5713,U.S. Bank Stadium,dome,sportturf,5,6,N/A,N/A,N/A,N/A
2021,November,7732,5715,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2021,November,7735,5718,AT&T Stadium,retractable roof (closed),matrixturf,3,4,N/A,N/A,N/A,N/A
2021,November,7735,5721,Caesars Superdome,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2021,November,7735,5727,SoFi Stadium,dome,matrixturf,3,3,N/A,N/A,N/A,N/A
2021,November,7742,5730,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,5,N/A,N/A,N/A,N/A
2021,November,7742,5731,AT&T Stadium,retractable roof (closed),matrixturf,1,1,N/A,N/A,N/A,N/A
2021,November,7742,5737,State Farm Stadium,retractable roof (closed),grass,5,5,N/A,N/A,N/A,N/A
2021,November,7742,5738,SoFi Stadium,dome,matrixturf,4,4,N/A,N/A,N/A,N/A
2021,November,7742,5741,Allegiant Stadium,dome,grass,2,3,N/A,N/A,N/A,N/A
2021,November,7746,5743,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,4,5,N/A,N/A,N/A,N/A
2021,November,7749,5749,U.S. Bank Stadium,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2021,November,7749,5753,Allegiant Stadium,dome,grass,6,6,N/A,N/A,N/A,N/A
2021,November,7749,5756,SoFi Stadium,dome,matrixturf,5,5,N/A,N/A,N/A,N/A
2021,November,7753,5758,Ford Field,dome,fieldturf,3,4,N/A,N/A,N/A,N/A
2021,November,7753,5759,AT&T Stadium,retractable roof (closed),matrixturf,7,8,N/A,N/A,N/A,N/A
2021,November,7753,5760,Caesars Superdome,dome,sportturf,1,1,N/A,N/A,N/A,N/A
2021,November,7756,5762,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2021,November,7756,5763,NRG Stadium,retractable roof (closed),astroturf,2,4,N/A,N/A,N/A,N/A
2021,December,7761,5773,Caesars Superdome,dome,sportturf,3,4,N/A,N/A,N/A,N/A
